Medication,Class,RMP,Peak,APD50,APD90,Triangulation,APA,Block_IKr,Block_INa,Block_INaL,Block_ICaL,Block_IKs,Block_IK1,Block_Ito,IC50_IKr,IC50_INa,IC50_ICaL,Bnet
Levofloxacin_x_Tamoxifen_synth2136,4,-90.74767608724828,32.4324644561065,196.20072907273598,235.21534523288324,41.243121480818644,123.18014054335478,2.1358126428602544,0.0,0.0003543580023757288,0.0,0.8114863980981261,0.03066850747009717,0.12072515426129414,66160.62640291642,93650547219.92392,101564854696.01578,6.168527277035695
Telbivudine_x_Pentobarbital_synth80,1,-90.74856633143604,32.341553021991174,192.1989447714385,232.90944712163622,40.81390425074856,123.09011935342721,0.1917265788499638,0.3415053670110796,0.0,0.7574423999155236,5.238513620998018,0.0,0.2356975324479373,4486626.341573882,403121.59781748423,92730.80348570291,-1.3655898570344132
Desipramine_x_Dronedarone_synth4698,1,-90.74927426007953,31.55864535332365,194.8430821053597,233.51926518158987,41.0679174569977,122.30791961340319,3.4846628203113243,3.257961862478814,0.0,6.536515656829843,0.0,0.0,0.22444812651826443,112457.54897735642,51422.9746553727,61046.49472403544,-0.302579650042166
Ritonavir_x_Tadalafil_synth1220,2,-90.74845190096288,32.06293564720906,194.22989135259644,236.03982797449083,41.75773895888664,122.81138754817194,6.431023462853951,2.43970300046764,0.7561980887485172,1.0679982492689128,0.015001212233315745,0.0,0.0,83663.29443416414,87413.65766112533,236209.37723331878,0.23490325180452754
Chlorpromazine_x_Darunavir_synth118,2,-90.74739645436614,32.14307644297393,194.03887199373577,234.99216705529975,41.1993243826283,122.89047289734006,1.1402229910362598,1.2524282309654997,0.14324590983600566,0.5433539808673168,0.4109988515677608,0.6381729990080941,0.46677252956388054,69905.72185961927,76903.30696457911,1661479.0191625215,0.7087072138316608
Disopyramide_x_S-oxybutynin _synth4522,3,-90.74731144947603,32.25257187154661,199.36086833952177,240.56791309350825,41.6569823070089,122.99988332102264,5.652863733395707,0.5758558566137983,0.0,0.4057937237652456,3.482090410243219,0.0,0.128665501237093,5030411.05820503,1711717983.2216756,12204156.403458929,1.4583665143352866
Voriconazole_x_Telbivudine_synth429,1,-90.7489565078043,32.30297602920871,192.04504822782454,232.46868327303906,41.03134641751052,123.051932537013,0.3631280818511772,0.7027824015665021,0.05520692662917175,0.9683763042292775,2.339053078264479,0.0,0.24567170558477663,245999.46103585322,230813.97447799606,46741.94369796224,-0.3744497219487761
Telbivudine_x_Cibenzoline_synth3180,1,-90.7488174282804,31.961261709759327,192.73145847461376,233.94409495300192,41.317513536892214,122.71007913803973,3.5054141432329975,2.749547423045042,6.715834629082441,2.536628544167783,0.6792605214699645,0.0,0.0,96561.18274633016,105100.4247978273,50229.618143888314,-0.12352040267810493
Clarithromycin_x_Aspirin_synth4593,4,-90.74691336842425,32.43318873945853,201.53174767510563,244.95115189306827,42.439917472879856,123.18010210788277,5.073311732721413,0.0,0.0,0.013344699818991241,0.24668321660176698,0.0,0.08991125068630908,2768590.374905071,95400427574.89272,90814605741.09074,4.52659430678866
Sildenafil_x_Tadalafil_synth4188,2,-90.74804007787246,32.360766039763824,192.05534334712053,233.69254796495653,40.857597550958914,123.10880611763628,0.5050745894517769,0.040728749016566874,0.0,0.1278195591894988,0.17881363162819422,0.00407886995300177,0.0,1793961.3529890785,3722751.24303831,1121691.3614246352,0.05655561339055648
Domperidone_x_Tedisamil_synth2010,4,-90.74749140419827,32.403960382220944,197.2696498080889,236.80806423334124,41.89913091748611,123.15145178641922,3.276287990498465,0.1482379982597314,0.0,0.0015135696306262814,0.0,0.0,0.0,23118.043747635104,568707.7440190407,104996244054.70988,4.0240803716155495
Methadone_x_Everolimus_synth1505,3,-90.74734730215977,32.40478515025812,197.72051083513196,239.49728136879213,41.73508905216728,123.15213245241789,2.310331625181968,0.20692991447255188,0.0,0.07504792181987177,0.03859511299943978,0.0,0.0349386931273765,126916.59617692314,51186653.03930468,54971330.118864655,2.6211280732412865
Raltegravir_x_Metronidazole _synth1620,1,-90.75599319579594,32.0319740207302,179.39373978183104,224.06625412344243,43.877093082199394,122.78796721652614,3.34190093517503,1.960942937970762,0.011301661679795877,20.81188467660147,16.21399676180411,0.0,0.2816326034225586,7462.214157808723,88215.38470175321,1403.5718208415042,0.1735217777163306
Duloxetine_x_Tadalafil_synth4089,2,-90.74805255511883,32.43766606610561,192.89031041892477,233.0504154810536,40.95921936030676,123.18571862122445,0.0,0.04986960763655171,0.05133009169030529,0.0008334718485068955,0.13178484594559536,0.006449369352377632,0.0,1043133.3639618609,1986199.9090926677,4015845.947947094,0.4325601648116897
Lidocaine_x_Cibenzoline_synth4967,1,-90.74901672258932,32.07312380146187,189.53369640615867,231.05832540904876,41.38236174957529,122.82214052405118,0.3999157781432529,2.939385904664134,9.949033222544761,0.0,0.12452259972850845,0.0,0.06694579183368106,63273615148.981415,315527203.17484105,3928331.5948470472,-3.2546001747424667
Chlorpromazine_x_Flecainide_synth322,2,-90.74555124141843,30.39446260414523,212.61871101579467,256.73977665488826,43.85668084533026,121.14001384556366,11.63330480034267,17.786225923641627,7.431394155472458,1.0642975918551085,4.666721929817433,2.8320423597200266,18.053767157970768,2991.807590926971,31362.503437098596,71778.20622281414,1.2002680016434586
Droperidol_x_Chloroquine_synth477,4,-90.7455680422761,32.42789703191029,236.9302247936835,285.28433557857,47.62277328918863,123.1734650741864,31.92600390707088,0.13565814721361097,0.23534860527011153,0.08100615743285353,0.0,2.9771308358377877,0.06278042725502436,1930.8132862731443,1146587.8015750223,56818108.22185836,3.6212067647329924
Erythromycin_x_Tedisamil_synth3837,4,-90.74685558213912,32.3922458607186,201.7483778986539,244.16207883642204,42.32871996884774,123.13910144285772,6.671801053173544,0.3423325730284902,0.0061585131002379395,0.007248628923478299,0.0,0.002670259797807171,0.011621632228968342,13111.966825960413,5047918091.251692,98839226715.57964,6.231352977374773
Donepezil_x_Saquinavir_synth3154,2,-90.74854636652034,32.377795945653105,195.00085571172056,237.87549344623162,41.75443948687223,123.12634231217345,7.924181937654514,0.05899068073671452,0.19483943388902844,2.990742515415374,0.9736796327682817,0.0,0.0,98066.86673261398,1852416.859555802,19720.131176552284,0.2898019625859094
Sunitinib_x_Nelfinavir_synth4976,3,-90.74782063480266,32.41635119487391,194.54265119705164,235.49401018977437,40.907264516462526,123.16417182967658,0.08146443695735314,0.036482204330532175,0.0,0.0,0.13075158037475995,0.007067193238147893,0.10560646605014301,145883.26935506772,4721897.171108095,67656838.88618828,2.0882086262264306
Lidocaine_x_Telbivudine_synth1180,1,-90.74901577811183,32.34336535258438,188.6286964786353,230.29512081852405,41.2853095722582,123.0923811306962,0.1460803143232702,0.13796477648014205,2.365048458725742,1.4704168622961455,3.349867805720335,0.0,0.0,22909735.00546261,977593.8211737499,106860.19382778677,-1.8505328629971354
Lamivudine_x_Lidocaine_synth2610,1,-90.74894858688478,32.42142547426671,187.80453736275825,228.8910623963053,40.989750550851525,123.17037406115149,0.26161264167421777,0.0,9.815134726169388,1.0151699246608048,0.0,0.0,0.09971746071379539,261345670.39201155,64328690972.63079,2573635802.599358,1.6922605920606353
Darunavir_x_Sildenafil_synth183,2,-90.74801055054347,32.31988692311713,193.39069645182022,234.45230448719823,40.78218210196916,123.0678974736606,0.11729716037386623,0.9071281180849842,0.0,0.20156275727238193,0.3695810204250459,0.0,0.4010249438414849,352339.9159205404,475164.8071301837,1456149.4748921657,0.37306326627046493
Metronidazole _x_Pentobarbital_synth3099,1,-90.75651379960308,32.22657643407519,178.01631739210012,222.7633105582789,44.636585965562894,122.98309023367827,2.3044072026241764,0.7403796333079065,0.0,3.8293015609270435,0.07530014787213711,0.0,0.23741583024471263,676262.1694265403,158251.85095434138,13808.2812650988,-1.1603708818325638
Metoprolol_x_Methadone_synth584,3,-90.74737779744255,32.29729420642903,197.53318406878623,240.67911692206062,41.52127662020196,123.04467200387158,2.029610370551968,0.5719624449896695,0.0,0.0814993565756593,0.021998082636424107,0.02099975564214261,0.0,34419.99627261595,243670.8095740575,12859928.348016057,1.7112102085538996
Clozapine_x_Darifenacin_synth2705,3,-90.74640467475818,32.40707318606375,218.35756522084702,265.1815839181384,44.999400351374064,123.15347786082194,18.56222408949502,0.1272378542869109,0.3877463687433322,0.0,0.0,0.0,0.0,5953.72183155103,731827.8986608773,10603427.114846423,2.6701390687708617
Darifenacin_x_Everolimus_synth2899,3,-90.74799682268947,32.42497899646033,190.35636072274173,233.52991721353507,40.77417899307568,123.1729758191498,0.11158461652969924,0.0,0.0,0.07738110992349223,0.032438450500928674,0.0,0.0,36750246.46411718,10021610.204466788,37993455337.53817,1.2250628935691088
Raltegravir_x_Diazepam_synth2372,1,-90.74803545190788,32.28992539802976,191.46825991470257,232.2526134858672,40.702740670184106,123.03796084993763,0.0,0.8335674018404524,0.15207684219735473,0.02801381305172329,7.55298857487379,0.0,0.0,2734781.375479174,1447960.0300035255,165293.19650011382,-0.7474168376359
Fluvoxamine_x_Duloxetine_synth4614,2,-90.74831836804793,32.32580928621355,196.87664784351173,239.3438042662549,41.89779563259641,123.07412765426147,5.988682982648797,0.09009232593391325,0.0,3.365471643525134,0.11661179069175998,0.00022709666770768735,0.08051787067952315,34492.740485776056,131204.7020873793,662285.31287014,0.9317695608546306
Pimozide_x_Azimilide_synth2296,2,-90.74697068511924,31.85210025360478,203.10619460478895,245.52928146083016,42.40828083437904,122.59907093872403,2.6802484629788363,5.001799635871349,0.3672288030925473,0.7616764941267951,3.21406510656609,0.0,0.04921777865686559,9838.450823496116,127804.05773924953,800134.2109470998,1.511927022053929
Cilostazol_x_Palonosetron_synth1974,3,-90.74794355470132,32.40984371760651,193.77759993994792,234.2083449280177,41.10886220608709,123.15778727230784,2.0915589208116327,0.11167476566602916,0.01972361047588946,0.14064899020891536,0.0,0.011176936868269958,0.05575709804340459,1652295.9382077612,944727.7747019624,14066395.201085303,0.34365691404907794
Levofloxacin_x_Erythromycin_synth2079,4,-90.7471414730136,32.43090496872369,199.4024548136805,241.1267694688873,41.85678418984114,123.17804644173728,7.419617876535689,0.0033359402793326194,0.0,0.0042966176782113785,0.0,0.009314380660164382,0.16087547955917444,9738.483874110152,103663751844.86728,100730641701.58527,7.020902912344503
Ritonavir_x_Nilotinib_synth4205,2,-90.74865510430239,32.08276845253325,194.13417290810244,235.42030436918637,42.02014437207455,122.83142355683563,7.725220354996678,1.7387352817918877,5.849836251177128,1.4599219586174619,0.0,0.0,0.0020764656501508255,34706.95631151185,815576.9817717227,1849020.1609400345,1.5487867742033405
Azithromycin_x_Vandetanib_synth1505,4,-90.7456299961044,32.50728184125077,216.53481540502136,263.9678360651741,44.54437932930302,123.25291183735517,22.055395706722752,0.0017568992699873898,0.0163751160027984,0.0,0.71680583508577,0.0,11.012045338585278,4108.707156411978,94494560178.78847,105326982041.82407,7.385268035686756
Raltegravir_x_Ceftriaxone_synth2426,1,-90.74917550127468,32.00957487008708,191.6913579771945,232.05605014368777,41.11604312512067,122.75875037136176,1.471233953481812,2.2396172712201237,0.0,5.8741950557144325,19.332271811868768,0.0,0.0,365441.957789446,44100.02606044747,17368.310297764154,-1.1207202010809785
Dronedarone_x_Ribavirin_synth898,1,-90.74863936638933,32.36463175770415,193.06873484788835,233.45871496745607,41.01946038823554,123.11327112409347,0.7825808891599872,0.5666408137236857,0.0,2.931856307346739,0.11555216749021001,0.0,0.010806633008453914,221936.8796517299,219856.3394303156,64733.523051181,-0.26959535751163877
Halofantrine_x_S-oxybutynin _synth1768,3,-90.74641584854605,32.40055885019816,248.3615378889365,295.64043060096253,49.18549596306904,123.1469746987442,20.309310005663313,0.013411433672203533,0.0,7.556499396933021,0.0,0.01176934262255854,0.0,1379873.7304334315,8951287.031147769,328312.82550799265,0.09424731929068253
Clarithromycin_x_Dofetilide_synth284,4,-90.74640742253757,32.50586222656927,201.9325817443271,243.66216680223133,42.15129840482843,123.25226964910684,8.512723328326237,0.015616939686543633,0.0,0.0,0.0,0.0,13.59245360061705,20774.726478579825,88517612672.40915,453590990.1085396,5.484311741370282
Lopinavir_x_Dofetilide_synth3243,4,-90.74702333528735,32.53287340042667,197.64265870851742,241.15049220547036,41.67396574121788,123.27989673571403,3.9140669446144063,0.0,0.0053779059691114435,0.016151052973669942,0.5111831491816142,0.0,9.604131987690625,35760.12875405263,35750795553.796715,180920.91586044442,3.3519881702324312
Donepezil_x_Quetiapine_synth571,2,-90.74808774129475,32.37971146546243,192.49859669496036,233.53647178679734,41.02962008946722,123.12779920675717,0.34415362926383986,0.053495349485513086,0.2584229555907485,0.14508819410436177,0.045998321306828654,0.002911058783327043,0.032161541462164,459209.9253174333,1279104.4421100332,955553.2909668051,0.3815691935755692
Diphenhydramine_x_Mexiletine_synth864,2,-90.74790315561675,29.634505012912886,208.43970096462698,250.91174926968776,42.912743785826365,120.38240816852964,10.175108527206978,0.6956167176036112,17.99848132690916,1.861742956688464,0.06503657426881704,0.02749445077747897,0.2575027307989506,23994.800586441066,21933.261537475435,226033.22144042645,0.4675206009850599
Azimilide_x_Terfenadine_synth716,2,-90.74733159887987,31.84254053839228,202.74459155116088,246.07109934217084,42.47788746420207,122.58987213727215,9.389714024495632,0.4321788851328739,0.9570298510694218,2.441913636797642,4.469671621699878,0.0,0.4025949970170416,13344.588224889805,64044.39021852542,65378.70675955355,0.6856535330538218
Linezolid_x_Metronidazole _synth35,1,-90.76343352373674,31.919567183895175,164.34037622653653,211.95848618894124,46.78312188803708,122.68300070763192,8.204722208719591,2.0991180464540604,0.13008636935137785,49.54966416837615,0.0,0.0,0.32646681948760026,9243.062145918591,97196.00710140269,1493.0376581311048,0.1150437199361053
Haloperidol_x_Tedisamil_synth2350,4,-90.74635180910309,32.403927707667,205.32582183854413,248.46344406939653,42.79624930607999,123.1502795167701,4.657111068486321,0.14528751906000853,0.0010493966662979406,0.0737812312080233,0.0,0.0,0.0,9891.416775419664,45231071.55089343,61785777.388153106,3.727904194677279
Telbivudine_x_Pentobarbital_synth318,1,-90.7483847339504,32.35379583730234,192.45147742849488,232.94006181543722,40.93796685475207,123.10218057125275,0.18876720680888764,0.47243294525265195,0.0,0.6026546407096389,1.7374876057014768,0.0,0.051715835469338174,2332827.2430949006,322149.8872241288,120229.07450660488,-1.073848834582407
Desipramine_x_Linezolid_synth4452,1,-90.75899964307835,31.643973803865638,174.08271140573538,217.67924937164162,43.48211186599444,122.40297344694399,4.206103066287314,5.078404776155312,0.0,21.696789226839705,0.0,0.0,0.0038420219529521817,19858.563250716106,15446.848169369438,3057.4456598786182,-0.46084851206444855
Tamoxifen_x_Domperidone_synth1046,4,-90.74771914665685,32.42212070590816,195.24368557756983,236.59113419136116,41.2261441002586,123.16983985256502,4.55323162081738,0.052822134740957476,0.0001273550547909413,0.032823806656361046,0.0,0.06563511368832493,0.13022196292094365,27853.5621028823,1403148004.8131404,97637756746.85402,5.623479894353642
Darifenacin_x_Silodosin_synth1570,3,-90.74803730203527,32.42904153837091,193.99400067330228,233.7292328990919,40.80180858183716,123.17707884040618,0.6423088839589972,0.0,0.061304209580087914,0.05791535503470395,0.0,0.011416612709260204,0.0,515252.3648521399,5576432.851365427,331776499.7448976,1.9215810552747028
Fluvoxamine_x_Terfenadine_synth4758,2,-90.7485522659797,32.35599445472396,198.64219244271064,241.46962987925093,42.52657921069346,123.10454672070367,7.457339228167148,0.5010407897909955,0.763737912849705,6.4101136208732665,0.02379158868350813,0.0,2.3486550906577137,12456.319549401982,483135.61771041976,13865.785085189247,0.8176170191888781
Dronedarone_x_Phenytoin_synth4145,1,-90.74904749396768,31.615079215909198,193.10557744914254,234.4054569717847,40.859875076565906,122.36412670987687,1.0621303446237547,4.478652618275772,0.0,1.671807552643334,0.3304427776421221,0.0,0.018354262685432752,132828.00053841918,334480.9573987582,53939.495001079,0.004849501633049869
Sertindole_x_Haloperidol_synth1269,4,-90.74589122988675,32.4355195492672,209.0261259074122,252.72073203952698,43.50540943334747,123.18141077915395,12.218702631222964,0.018139612415616038,0.0,0.030172103831450435,0.39169373905154553,0.0,0.0,6700.1014732396525,42784517.062682875,5511667.679803701,3.3602034491176997
Amitriptyline _x_Lapatinib_synth1268,1,-90.74758901324661,32.453392305070096,190.20433620691924,230.98303203436993,41.06851497116048,123.2009813183167,0.3972370538783718,0.5518580370239667,7.756519226652896,0.01835280643860615,6.698386038822859,0.0,10.481703725996237,1207418.7013556839,7116819.427455484,3286474.564623765,0.6026502128762141
Erythromycin_x_Aspirin_synth1532,4,-90.74760733072094,32.42854754365605,195.53090416907983,236.9077592481094,41.37818746004225,123.17615487437699,1.4872902275302684,0.0,0.0,0.017877655818550588,0.0031146199712311275,0.0,0.0,2874835.846036201,103304629063.42728,97363597021.02563,4.542645145009831
Metoprolol_x_Halofantrine_synth1179,3,-90.74691692879351,32.30652197895378,231.45687497609057,278.9167183766689,46.82645434274573,123.05343890774729,11.753189613771648,0.46721311998245185,0.15743814365952485,5.954991397018253,0.0252718157711357,0.0,0.19966813097799443,27960.729147388898,812539.8757036411,693667.6508953525,1.42894956996318
Famotidine _x_Lopinavir_synth2504,4,-90.74804281961094,32.418967215367104,195.65360210717705,238.1144569811519,41.67666127732287,123.16701003497805,0.9150520764692898,0.004594956208343271,0.0012486105054509166,4.079585420694645,0.0,0.06368399289818423,0.07353302777495141,183094.56770060482,96134359375.44159,1102305.7817021958,3.249914901705639
Silodosin_x_Halofantrine_synth3436,3,-90.74673059665871,32.40520085528093,239.0843016245473,289.0306713275769,47.86586024352127,123.15193145193965,32.98130722898211,0.12219034472252913,0.0,2.300625178776318,0.011953160502429812,0.020713401588566833,0.0,661668.8959286945,1990226.1703966274,29431.60761052739,-0.4367825108762684
Methadone_x_Cisapride _synth1675,3,-90.74641025297835,32.425409543523664,205.87792062393726,246.06933628838564,42.8166550390986,123.171819796502,12.198964623033737,0.34605264189258034,0.14703631062765568,0.11211080081873712,0.07450609945004297,0.2554922299397348,0.18991960374690203,10532.885713638385,2758143.4103511316,2024716.584390222,2.3509431699944328
Mexiletine_x_Saquinavir_synth4106,2,-90.74827324203889,28.898774244263112,214.28038808221885,258.7196708382126,43.99022966681401,119.647047486302,13.600223206153274,21.474988881407604,16.327806616799084,4.736471796606993,0.0467693990930326,0.020761028009466536,0.0,3631.999468956935,139216.73957048825,16022.16890602291,1.1140606057579188
Aspirin_x_Domperidone_synth3434,4,-90.74768394296274,32.41775246101973,194.7718138053781,236.0209852655832,41.38956543082635,123.16543640398247,3.7779582314521942,0.08953316138420042,0.0,0.0,0.0,0.0073841993905207305,0.26081654704979107,95567.98551940933,2164394075.3047514,97996896581.2588,5.1829618978446845
Amitriptyline _x_Lamivudine_synth3170,1,-90.74821102586333,32.4277242850711,190.22984746237424,230.76854966484154,40.96908764079605,123.17593531093442,0.39834894687484496,0.14696223022646715,1.6508616089501817,5.39964615994999,10.358834625577096,0.0,15.319348922505066,236345.53016752953,304627.726312414,24555.39208749798,-0.4365892421672688
Voriconazole_x_Telbivudine_synth3960,1,-90.74848899715965,32.32677036193531,193.09693311611167,232.8018383276252,41.09864372096268,123.07525935909496,0.43148667914540867,0.5072461448741009,0.0,2.504709125862981,2.232754208678896,0.0,0.03420846045209529,194845.55532228368,140894.2936602189,56035.90404540799,-0.34101060987291665
Disopyramide_x_Darifenacin_synth4076,3,-90.74737855848826,32.27573170926424,197.92778895878422,239.04281834217767,41.37917926806897,123.02311026775251,7.120399821975141,0.16743036320526883,0.0,0.10412411885176703,0.6499654288542502,0.0035853408540698836,0.0,13491.353612523071,3568046.877652171,599799.589351482,2.035162832405846
Mitoxantrone_x_Terfenadine_synth2080,2,-90.74854110704321,32.414602530792614,196.14652921336904,237.95938460789029,41.9665322453442,123.16314363783582,4.477028804865808,0.0,0.8884347771048194,4.478565325882771,0.03482352332201588,0.011232475812795292,0.9795569797462755,22744.824499841565,572527.8208146961,27100.261600593523,0.738502449028946
Azithromycin_x_Loratadine_synth1056,4,-90.74670247215467,32.51312536095301,203.2212414843411,244.6993226037833,42.72407949799495,123.25982783310768,13.779310913202982,0.0,0.009894433657347775,0.0,0.2005113338478239,0.01464310778101868,7.275026480919572,26063.33081669774,7848402502.828016,12039877260.654125,5.571671747109339
Clarithromycin_x_Tamoxifen_synth1906,4,-90.74725754630232,32.433241930772745,199.18818001789904,240.5168291009899,41.93836242409004,123.18049947707507,2.5172654477869134,0.0,0.0,0.025892745846065632,1.1087689564789505,0.0,0.0,16428.13302759572,102040541550.43828,102442829082.86115,6.794038948266561
Quetiapine_x_Terfenadine_synth1556,2,-90.74818105000632,32.39677568371263,194.3926132647574,234.83006342131674,41.39695696748825,123.14495673371896,2.8404453377062486,0.0,0.06148634272860776,2.7808907308505937,0.033045477050379704,0.011972906919360718,1.789790463252932,35910.842787998015,643472.2205391215,60513.48527387094,0.7399653870788836
Droperidol_x_Erythromycin_synth1878,4,-90.74593642780927,32.43797397018075,224.46800635383713,269.51311480378223,45.63157094855133,123.18391039799002,27.00260667504171,0.0019043527961933506,0.001964807101009071,0.0010637555526467578,0.3084436796445038,0.04140384583054794,0.08340631586634017,5745.861575276728,2738688513.146567,6172961.726699189,4.354662953159019
Azimilide_x_Mexiletine_synth263,2,-90.74723793320734,28.97329692510753,216.71197327556442,260.62751014048223,44.018828742868216,119.72053485831488,19.52226201094866,17.65785076485268,6.574685065910093,3.3331923477885343,4.431123899420595,0.0,0.0,5840.204118840953,10389.517904944829,28876.403550985913,0.4721412229360876
Phenytoin_x_Dronedarone_synth2969,1,-90.74927330747023,31.478837428230555,190.97127008808698,232.318558993178,40.652374736794116,122.2281107357008,0.5173856348124657,5.4198672981960065,0.15346737991502127,4.135623855956121,0.9532763669399597,0.0,0.0,170097.51570624698,23674.187659134157,37195.788350566094,-0.7583135438994986
Diazepam_x_Alvimopan_synth1743,1,-90.74817522885989,32.41905159846279,192.00706462034717,232.28484191457608,40.83664156063138,123.16722682732268,0.0,0.0,0.08880640960369854,0.10083246205977735,0.0,0.0,0.07725338482355976,116044140.85414648,47439015.12847628,660528.2604134524,-1.3166096837280499
Famotidine _x_Chloroquine_synth21,4,-90.74724160390797,32.41618588766548,200.03224026704856,242.487638426397,42.40182228350731,123.16342749157344,17.233213148324015,0.14103396783763722,0.05670858813904048,0.02966704087438243,0.7153512268012939,4.457356750984566,0.3688532852391441,9228.026689206727,5018652700.120452,95818964262.32938,6.375910465524683
Diazepam_x_Phenytoin_synth3502,1,-90.74923753116329,31.510676360887512,193.44603483370216,233.80882083313367,40.75521999967697,122.2599138920508,1.448682174704301,6.999131179903881,0.18835981672753024,0.0,0.0,0.0,0.06792371021416281,1461557.559985482,80261.89999058323,104687.4618973148,-1.2026138702135392
Tamoxifen_x_Aspirin_synth1277,4,-90.74800360202752,32.42810606338606,192.73078771515807,234.11192598025312,40.916868202580396,123.17610966541358,1.1237475538770794,0.0037326785517068817,0.00473763934349341,0.010483163888134223,0.05290996136920192,0.0,0.0,1773756.7827744074,107188768349.53922,95546248960.67255,4.756287392059942
Levofloxacin_x_Chloroquine_synth397,4,-90.74688257851798,32.41209399037486,205.88576143612107,249.89435729113202,43.18096221386853,123.15897656889285,8.689804365353607,0.1517671050739341,0.022347737000348096,0.026356004646341257,0.0,0.2455998124633862,0.15172584457327057,13305.733001529285,1521204777.605519,95575823483.00256,5.957229060196686
Propranolol_x_Fluvoxamine_synth3012,2,-90.74843665322153,32.31998583598822,198.31449783507256,240.62535098930812,42.256353251018396,123.06842248920975,4.586185374139002,0.8264879319997802,0.1424389056196023,2.391657697286807,0.0,0.0,0.15889730389863707,26810.185383247215,180264.1595837379,98936.82846683673,0.6973338693132045
Amiodarone_x_Lidocaine_synth4730,1,-90.75422121500475,31.905128783947987,174.89008635006323,216.79904207961837,41.79125368758572,122.65934999895273,0.24103370987439504,1.562235077376025,12.143014025187378,20.724239655342053,8.00542615101172,0.0,0.8857383539783923,18520021385.207718,977287231.9354833,177060.58846377302,-3.148569419775984
Raltegravir_x_Linezolid_synth4443,1,-90.75608747703437,31.877349085126074,179.12676458450343,221.59733965318523,42.82581162507638,122.63343656216044,2.392724958422527,2.1333399576328995,0.26748125766645514,28.27128020215519,3.1436128090564908,0.0,0.10423077880055476,63418.77164818013,43602.64581689171,4324.4037557568445,-0.664498286465099
Sildenafil_x_Mexiletine_synth959,2,-90.74806385952478,30.45452149140833,203.6761386116231,245.7161483935116,42.26595186812235,121.2025853509331,0.8900063784722094,15.384556488000223,14.764534607951882,0.3254491607285081,0.0,0.01630863647992625,0.16690525979747708,34352.1064295803,10831.093234052221,29400.70114586373,-0.284438381715272
Azithromycin_x_Famotidine _synth561,4,-90.74658738259917,32.525807981347995,205.73397328562484,246.72091416187047,42.7595032515744,123.27239536394717,9.974974180373533,0.0,0.016908149541445434,0.0,0.24975138304170239,0.0,8.886934401081206,14454.923400499607,98014920103.45135,100403868695.6475,6.836505524058282
Terfenadine_x_Mitoxantrone_synth2458,2,-90.74858180584357,32.32505004539938,196.37752270390578,238.0172048522577,41.9044900947862,123.07363185124295,4.402276921702037,0.4973729734557765,0.0,3.9549073149990748,0.2028717065871541,0.0,2.694156121635007,17016.111000086617,607908.4420232127,24859.602165250333,0.8588058644438807
Moxifloxacin_x_Quetiapine_synth275,2,-90.7476577380028,32.34674181495944,196.9710006898563,237.75258755554768,41.77170291098519,123.09439955296224,8.333718612527916,0.46776608050384383,0.36592682461226944,1.0615132020116744,0.8670517274642371,0.0,0.29033473255313413,100612.65398020853,268443.3093234098,217124.80443218455,0.3801284071268052
Saquinavir_x_Terfenadine_synth4155,2,-90.74879298971193,32.356050889221066,197.89472773439044,240.10377661130534,42.335769394567144,123.104843878933,8.634442071813496,0.1968167692615437,1.8791955135376257,5.01622266765447,0.972093663710037,0.029624902126536345,2.8937539560777994,11581.69625533198,689675.1612090886,25787.258691048977,1.0612527102154479
Sitagliptin_x_Everolimus_synth341,3,-90.74800617882117,32.4191721373787,193.25379317945539,233.25804435798725,40.89729263355581,123.16717831619988,0.0,0.10057650887923603,0.0636861254999131,0.0,0.10670089107973506,0.0,0.0,1159765.6977752198,33880679.45812886,457644360.1335479,2.0308698534142726
Mitoxantrone_x_Ritonavir_synth715,2,-90.74885115650427,32.17245436472995,195.64200911626682,238.27108078334103,42.127225410189936,122.92130552123422,6.530501009704049,0.8255204873763202,2.5603757826942593,2.7239045545494167,0.0,0.012533479128140991,0.2660927160269871,12014.8322868433,498808.9815703649,20489.890110874865,0.9250192340883192
Diltiazem _x_Diazepam_synth592,1,-90.74844728074225,32.36406739411069,190.8875614939022,231.51086217788958,41.049715043296715,123.11251467485295,0.1925671469274229,0.0,2.2912565380085255,4.916036186640773,0.0,0.0,0.17141140906553798,1243818.5420332258,3845754.307424029,312112.1385110216,-0.055110929451413604
Famotidine _x_Vandetanib_synth546,4,-90.74670775811151,32.439607975895214,210.264746280935,252.99843483462018,43.2594648998147,123.18631573400673,12.487775516305323,0.0,0.0,0.0,0.0,0.020792669175004115,0.08950375264332895,415723.2857839011,101721115964.08298,109139934084.68353,5.403893050431012
Loratadine_x_Erythromycin_synth2527,4,-90.74718253062498,32.433048825649756,198.21857541708334,241.89895089476767,41.81609885665634,123.18023135627473,4.758359489648963,0.0021259999702957586,0.0,0.04107398294885602,0.0,0.019555025878923264,0.0,219339.17865219683,40844445711.45361,33627581617.98361,5.227798108239165
Sildenafil_x_Nilotinib_synth4819,2,-90.74805491821665,32.48850665115757,191.38328967631531,232.50829961816382,40.84204756098054,123.23656156937423,0.20263173319126504,0.4978328218748481,1.0857258005046713,0.0,0.026832320760021705,0.05047843401370764,0.04069035605189812,994759.8121249634,8387541.116969329,2892255.3244242305,0.6947174140647512
